,amort,curr_assets,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,material_exp,personnel_exp,sales,subscribed_cap,tang_assets,balsheet_flag,balsheet_length,balsheet_notfullyear,year,nace_main,ind2,ind,urban_m,operates_within_2_years,liquidity_ratio,profit_margin,leverage_ratio,founded_year,Idade_da_empresa,region_m_encoded
2687,4311.111328125,129577.78125,0.0,0.0,0.0,9.708254088435055,10.99983001449138,0.0,0.0,10.44011843187078,0.0,2.527176176182243,7.524481248257534,9.708254088435055,0.0,365,0.0,2012,3312.0,33.0,2.0,3,1,2.624253092006275,0.5954679062184667,0.30448300601093314,2008,4.0,0
2738,170.37037658691406,270.370361328125,0.0,5444.4443359375,5444.4443359375,0.0,8.402131474026257,0.0,0.0,4.577760912064318,0.0,0.0,7.326148823330335,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,3,0,20.333333447774258,0.0,-0.0008090614769870552,2009,3.0,0
2747,229.62962341308597,18751.8515625,0.0,0.0,0.0,4.158304214351207,8.265183313497978,0.0,9.274277974072676,11.777744586405367,90892.59375,2.5872824302539006,7.524481248257534,4.158304214351207,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.47899160090564274,0.01591475878741019,1.772811893680492,2006,6.0,0
2770,5118.5185546875,13555.5556640625,0.0,0.0,0.0,11.565457132881667,7.173731271264126,0.0,9.215980005710707,11.123184365389251,13851.8515625,2.522064848112238,11.059102531837782,11.565457132881667,0.0,365,0.0,2012,5630.0,56.0,3.0,1,1,0.021778421177260417,0.01260702259422143,0.6059908627252163,2001,11.0,0
2782,8214.814453125,12388.888671875,0.0,0.0,0.0,11.048021124722892,7.306456843150643,0.0,8.924271840816223,10.665873160369236,19129.62890625,2.4905799438369174,9.315790903113744,11.048021124722892,0.0,365,0.0,2012,5510.0,55.0,3.0,1,1,1.3110872604903587,0.023226254388336087,0.09977446439577142,1997,15.0,0
2819,1111.111083984375,7414.81494140625,0.0,0.0,0.0,7.239640332955164,7.268455472539142,511.1111145019531,8.583999951142859,10.70160100112664,10566.6669921875,2.4821850374628025,9.315790903113744,6.7827378326078795,0.0,365,0.0,2012,5630.0,56.0,3.0,1,1,2.371980660560126,0.02224068569449558,-0.0593123231547426,2007,5.0,0
2830,48159.2578125,521966.65625,4.318475276683786,0.0,-74.0740737915039,12.85558977482774,7.263277691335644,5544.4443359375,11.412215403888881,14.289659022998032,195674.078125,14.462426216985188,6.178942527980032,12.841004686833072,0.0,365,0.0,2012,2841.0,28.0,2.0,1,1,0.37515912516223543,0.0005663271719104758,1.6293815291757814,1998,14.0,0
2929,17929.62890625,731744.4375,0.0,0.0,0.0,13.525852534606678,10.144292039852305,3692.592529296875,4.78347130949797,9.273930537072143,74.0740737915039,2.468263618712914,10.008893086711856,13.520907171718466,0.0,365,0.0,2012,2822.0,28.0,2.0,2,1,0.004683968404554012,0.46625441517655575,0.22032821225939214,1993,19.0,1
2960,351.8518371582031,16081.4814453125,0.0,0.0,0.0,10.006891135117602,6.987011319140829,0.0,9.094750742034046,9.305404694145222,7329.62939453125,2.3924169656401735,9.315790903113744,10.006891135117602,0.0,365,0.0,2012,2740.0,27.0,2.0,3,1,0.27956987818288975,0.052142856672014494,0.17001829012763925,1989,23.0,2
2995,222.22222900390625,4559.25927734375,0.0,0.0,0.0,5.834052417955863,7.130217152694455,0.0,6.012265229289414,10.39640600267,7455.5556640625,2.454794190047966,6.373635747616165,5.834052417955863,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,4.533632279705024,0.026845636118854446,0.20272727212801844,2000,12.0,0
3079,39218.51953125,841825.9375,0.0,0.0,0.0,12.90431121792992,13.293887791776385,4292.5927734375,12.617596756584565,14.138817855088549,344085.1875,14.748358656969579,10.519700640815572,12.89357682489043,0.0,365,0.0,2012,2899.0,28.0,2.0,1,1,0.3770547568061209,0.08854254369157785,1.051340778110787,1993,19.0,0
3095,40196.296875,713081.5,0.0,0.0,0.0,12.795897076525947,12.270910950829546,0.0,10.316120723690522,13.27246311322614,152955.5625,13.812384426703757,9.315790903113744,12.795897076525947,0.0,365,0.0,2012,2813.0,28.0,2.0,2,1,4.32485322775853,0.0942646851005552,0.13407627074061076,2002,10.0,1
3117,17277.77734375,1924200.0,3.6385603402098208,0.0,-37.03703689575195,10.106015604075326,13.318960776885152,6114.81494140625,12.816132755971337,14.769668202401702,705733.3125,15.094489090269121,12.822261497450311,9.818750363188526,0.0,365,0.0,2012,2899.0,28.0,2.0,2,1,0.34984169680491517,0.015354071386480267,3.5800438102370578,2011,1.0,0
3193,153762.96875,818329.625,0.0,22985.185546875,22985.185546875,15.539270858247999,13.063857158624407,5648.14794921875,10.175106560766542,13.273361629262077,197137.03125,14.192795303346466,10.25834395917216,15.521435230487844,0.0,365,0.0,2012,2814.0,28.0,2.0,3,1,0.11863521928390397,0.3130876202626518,0.15433675520388607,1989,23.0,0
3303,2140.74072265625,25592.591796875,0.0,0.0,0.0,8.666423835684906,7.77900216519084,0.0,0.0,6.901327253756109,2500.0,2.305039816938658,7.99428246630555,8.666423835684906,0.0,365,0.0,2012,2829.0,28.0,2.0,1,1,0.21358693949189286,0.2586975844858393,1.8667569767383798,2000,12.0,0
3311,233.3333282470703,4914.81494140625,0.0,0.0,0.0,0.0,7.833292001826787,0.0,0.0,11.863198019785411,0.0,2.555863965646897,7.524481248257534,0.0,0.0,77,0.6931471805599453,2012,5610.0,56.0,3.0,1,0,1.5280373533103797,0.015690189090035417,0.19227313765152693,2012,7.0,0
3388,47592.59375,261362.96875,3.816490541399029,18600.0,18555.5546875,13.89848323830342,8.942349541430367,29.62962913513184,11.969348128820364,12.944611513640865,220833.328125,13.473412777601876,11.682832980733586,13.898455971784065,0.0,365,0.0,2012,5510.0,55.0,3.0,3,1,0.13210024006080814,0.0,0.23390911983002985,2000,12.0,2
3439,162.9629669189453,6200.0,0.0,0.0,0.0,8.396296928462366,8.231257769764783,0.0,0.0,7.500201819022464,52944.4453125,2.484887323628077,7.524481248257534,8.396296928462366,0.0,365,0.0,2012,3320.0,33.0,2.0,2,1,1.023853192663181,0.056490534110938614,1.323886621524335,2011,1.0,0
3466,0.0,259.2592468261719,0.0,0.0,0.0,0.0,6.9450866963324955,0.0,0.0,4.318475276683786,0.0,2.1023059252668705,7.524481248257534,0.0,0.0,365,0.0,2012,5510.0,55.0,3.0,3,1,0.0,0.747190987310421,-1.0664767377804487,2009,3.0,0
3520,6162.962890625,1140.74072265625,0.0,0.0,0.0,11.355286520716644,8.38198416467163,0.0,0.0,10.386858591843824,15925.92578125,2.4834666670547274,9.315790903113744,11.355286520716644,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.04613443851717284,0.07055195721562502,0.3113742197703396,2005,7.0,0
3541,337.0370483398437,0.0,0.0,0.0,0.0,6.791096641470747,7.366749429028583,0.0,0.0,9.8396934417564,0.0,2.392155409543053,7.524481248257534,6.791096641470747,0.0,206,0.6931471805599453,2012,2651.0,26.0,2.0,3,1,0.0,0.06876790255926975,0.5984163132958858,2012,0.0,0
3563,0.0,2170.370361328125,0.0,0.0,0.0,0.0,7.520475426112428,0.0,0.0,9.180747513490669,937.0370483398435,2.345481067557412,4.872366016642643,0.0,0.0,365,0.0,2012,2711.0,27.0,2.0,2,1,38.14285777344995,0.1394868786497387,0.024475524324421502,1995,17.0,1
3686,0.0,11196.2958984375,2.971363678917776,7.407407283782959,-11.11111068725586,0.0,7.387594640519788,0.0,6.863338855142352,8.434028950155469,6459.25927734375,2.3462684942228376,5.226741773405311,0.0,0.0,365,0.0,2012,2825.0,28.0,2.0,2,1,2.655717814628401,0.12489031666383124,6.13432815354607,1995,17.0,1
3735,33237.03515625,1651392.625,7.777451262146214,0.0,-2385.185302734375,12.682608894582021,12.400226270262394,0.0,8.466500148585093,13.88026874247408,298674.0625,14.317181656639676,9.315790903113744,12.274721968427732,0.0,365,0.0,2012,3312.0,33.0,2.0,3,1,1.6462924881092578,0.0,0.33164030361626284,1997,15.0,0
3770,0.0,32259.259765625,0.0,0.0,0.0,0.0,8.459462072251602,0.0,0.0,10.717890724111024,18200.0,2.4963280428328845,5.004940091058004,0.0,0.0,365,0.0,2012,2790.0,27.0,2.0,3,0,1.4108059970145526,0.06478038881393436,1.8417619441211752,1992,20.0,0
3779,4133.33349609375,29674.07421875,7.078497706209121,3166.666748046875,1981.4814453125,8.810564590903004,9.181891364817012,0.0,0.0,11.03919759684805,5655.5556640625,2.509544949290647,9.315790903113744,8.810564590903004,0.0,365,0.0,2012,3320.0,33.0,2.0,2,1,0.8370639617266887,0.1128078203288737,1.0197408522451799,1995,17.0,1
3792,10618.5185546875,663970.375,6.657725730455994,0.0,-777.7777709960938,10.718874489469398,11.873658382933847,2655.5556640625,11.624243830155887,13.726558981823134,155522.21875,14.014386518853394,11.2128343216482,10.6583280850875,0.0,365,0.0,2012,4669.0,46.0,3.0,3,1,0.5698963723616388,0.07865018416048708,0.899502295710287,1997,15.0,0
3824,13885.185546875,96444.4453125,0.0,0.0,0.0,10.908892176128456,8.368323561794515,0.0,0.0,12.431617311859128,37296.296875,12.665877076043637,9.315790903113744,10.908892176128456,0.0,365,0.0,2012,2651.0,26.0,2.0,3,1,0.940508184690188,0.012148779144586667,0.8987103343160836,2002,10.0,0
3832,174.07408142089844,848.1481323242188,0.0,0.0,0.0,6.3150900952512785,7.454098172374075,0.0,0.0,7.780550666659343,0.0,2.2387912720634042,7.706712849577192,6.3150900952512785,0.0,365,0.0,2012,5610.0,56.0,3.0,3,0,8.481481323242187,0.39525022159955797,0.07692307692307693,2009,3.0,2
3882,6474.07421875,302551.84375,0.0,0.0,0.0,11.048197954995949,7.456240574266524,0.0,10.781135229380418,12.275914292122268,207829.625,13.038847044716528,9.747541756592236,11.048197954995949,0.0,365,0.0,2012,3312.0,33.0,2.0,3,1,0.1870556134516895,0.0017554738036066075,1.1799773783484202,1997,15.0,1
3905,266.6666564941406,90092.59375,0.0,0.0,0.0,0.0,9.57967157595525,0.0,0.0,10.684448042683558,15707.4072265625,2.5066140523268277,7.524481248257534,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.025772681814243345,0.16709450884631946,4.996264133945577,2011,1.0,0
3923,9981.4814453125,62077.77734375,0.0,0.0,0.0,12.608833684269223,8.14802789942533,0.0,9.261691613903492,11.826742782697757,86607.40625,12.411855556718999,9.348577800288563,12.608833684269223,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.004715233458001796,0.013295547346848367,4.906792102027375,1991,21.0,1
3944,3592.592529296875,102581.4765625,0.0,0.0,0.0,9.612409616494169,8.2063005976382,0.0,10.594806206891766,12.505288880544901,21514.814453125,12.703331910988924,9.315790903113744,9.529809070795238,0.0,365,0.0,2012,2893.0,28.0,2.0,3,1,0.9414575012190821,0.009156745579689788,0.6877158209706978,1992,20.0,0
3964,281.4814758300781,15403.7041015625,0.0,0.0,0.0,6.065248413662011,7.093988952916761,0.0,4.953999599485668,10.134932876701944,12603.7041015625,2.449591368237934,4.098656224802366,6.065248413662011,0.0,365,0.0,2012,3312.0,33.0,2.0,2,1,4.9888713911091225,0.027392119861576716,0.17313514928959192,1995,17.0,1
3981,218.51852416992188,33144.4453125,0.0,0.0,0.0,7.824445930877619,11.335625497615139,0.0,8.095226019755426,8.22532456809818,0.0,2.517026040160473,9.315790903113744,7.824445930877619,0.0,365,0.0,2012,2823.0,28.0,2.0,1,1,1.3651980192849227,0.0,1.0581694246392923,1999,13.0,0
4005,3503.70361328125,129040.7421875,0.0,0.0,0.0,11.302353920937586,9.593148258871562,151.8518524169922,5.374420722087829,10.897991651591115,31211.111328125,2.531890826156724,9.315790903113744,11.300477731570831,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.09602800669464807,0.1286726337296317,5.734464643673983,1992,20.0,0
4016,718.5184936523438,136022.21875,0.0,0.0,0.0,9.208957971588417,8.171327363464894,522.2222290039064,11.717868003219177,10.616552626420438,32766.666015625,2.5112224899829036,9.315790903113744,9.155246484541596,0.0,365,0.0,2012,2712.0,27.0,2.0,1,1,0.019732077771077255,0.03854101238251074,0.623757919683689,2003,9.0,0
4070,4796.29638671875,2555.5556640625,0.0,1585.1851806640625,1585.1851806640625,11.682176491559387,10.227885866490167,0.0,4.456498333362998,11.146695530547811,1866.6666259765625,2.507316270645568,9.315790903113744,11.682176491559387,0.0,365,0.0,2012,5530.0,55.0,3.0,3,1,0.025740715066534112,0.3414553663102859,0.4021457784182781,2002,10.0,2
4077,6122.22216796875,71611.109375,0.0,0.0,0.0,11.149309523660204,9.240715076867211,0.0,9.332318675040144,12.944390277353225,23151.8515625,13.030542658593333,7.544273331731486,11.149309523660204,0.0,365,0.0,2012,3313.0,33.0,2.0,1,1,0.032002762821675586,0.020340055097649284,10.35061102836511,2011,1.0,0
4096,19625.92578125,122596.296875,0.0,1448.148193359375,1448.148193359375,12.553572139099547,8.603894062847235,0.0,11.255605876575595,10.932727921883268,21770.37109375,2.5193022216020875,10.702017768031588,12.553572139099547,0.0,365,0.0,2012,5590.0,55.0,3.0,3,1,0.25018715610145315,0.056133650842781165,0.6370538397013484,1996,16.0,2
4128,651.8518676757812,10859.2587890625,0.0,0.0,0.0,7.963833683199345,7.5751477322041625,0.0,9.137877200242468,8.540815681324643,5759.25927734375,2.299490668066019,9.315790903113744,7.963833683199345,0.0,365,0.0,2012,3312.0,33.0,2.0,2,1,1.746887991489744,0.21923619940057848,0.06955267114074348,1998,14.0,1
4148,34196.296875,3966826.0,0.0,700059.25,700059.25,14.77786784358411,12.364077295514688,907.4074096679688,14.389586928730038,16.15168950530003,1647092.625,16.253573822378705,11.435975236275645,14.777521126324451,0.0,365,0.0,2012,2611.0,26.0,2.0,1,1,0.004754870768823871,0.018259373918474636,5.053426858798856,2003,9.0,0
4160,3181.4814453125,12596.2958984375,0.0,0.0,0.0,9.766409140060677,7.335851281668861,0.0,8.270885273516301,10.60615131813151,13725.92578125,2.484099574194376,3.6385603402098208,9.766409140060677,0.0,365,0.0,2012,5630.0,56.0,3.0,3,1,0.16996820203572227,0.02198625890753085,1.017164186642435,2000,12.0,0
4169,355.5555419921875,74122.21875,0.0,0.0,0.0,6.082303492050101,8.810564590903004,0.0,8.61738702334614,12.362178087671225,0.0,12.388413798486289,7.524481248257534,6.082303492050101,0.0,365,0.0,2012,5610.0,56.0,3.0,1,0,0.8411870573966118,0.024799000904087612,1.329157872626101,2008,4.0,0
4180,944.4444580078124,312085.1875,0.0,0.0,0.0,8.20123353987672,11.531866048018893,0.0,12.55248559927376,13.376053495387323,103766.65625,13.6436552385248,7.524481248257534,8.20123353987672,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.1384518964255282,0.10892081552072201,0.28939406247034816,2008,4.0,1
4206,470.370361328125,10440.7412109375,0.0,0.0,0.0,0.0,7.106211432536128,0.0,0.0,8.060750554234106,17574.07421875,2.4012526498052984,7.524481248257534,0.0,0.0,365,0.0,2012,2612.0,26.0,2.0,1,1,10.609053819444444,0.047966294392671915,0.09433229348766325,2010,2.0,0
4224,2592.592529296875,4474.07421875,0.0,0.0,0.0,9.876510215249633,6.969755906792955,0.0,7.859370264204543,10.44444030912489,6040.74072265625,2.4593543279267704,9.315790903113744,9.876510215249633,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,2.0467289093494707,0.021602612738219812,0.03423999947434376,2000,12.0,0
4235,16948.1484375,950981.5,0.0,4325.92578125,4325.92578125,13.127367647631164,12.688821948573171,259.2592468261719,10.73383863405281,14.01416488100412,3085796.25,15.336174959944927,10.327334497641528,13.126851602735501,0.0,365,0.0,2012,2932.0,29.0,1.0,2,1,0.16885789846069668,0.06994133452000464,1.2301558155979309,1991,21.0,1
4297,11240.7412109375,8392.5927734375,0.0,0.0,0.0,12.430774544489719,10.30229722897745,0.0,0.0,9.296269954727473,12107.4072265625,2.4967928316301666,9.315790903113744,12.430774544489719,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.0281047255204994,0.4077706562191182,9.395077119708398,1990,22.0,2
4369,0.0,5466.66650390625,0.0,0.0,0.0,9.59087254727824,8.254644437275322,0.0,7.57894082969229,11.716720663290062,31081.482421875,2.5597770010827667,7.524481248257534,9.59087254727824,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.03213893860790088,0.02272893196727951,-2.121770396404592,2009,3.0,2
4383,27129.62890625,161807.40625,0.0,0.0,0.0,11.4865537364221,10.535278331142681,0.0,10.178347488410118,12.845811879637933,179418.515625,13.380011538518112,10.025421596241971,11.4865537364221,0.0,365,0.0,2012,2825.0,28.0,2.0,3,1,0.3068866206095853,0.006589417795408621,0.2797136127510022,1991,21.0,1
4506,1437.0369873046875,27988.888671875,0.0,0.0,0.0,9.593400825919284,8.018966898148593,0.0,9.367429587218957,11.093433018092158,30122.22265625,2.5202000575058445,9.315790903113744,9.593400825919284,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,2.831099191288413,0.029664762699555664,0.10761685142801732,1997,15.0,1
4542,481.4814758300781,1414.8148193359375,0.0,0.0,0.0,6.708716964924181,8.756075901658237,0.0,0.0,9.096827357181544,4111.111328125,2.389324708869109,8.622733710403743,6.708716964924181,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.01750772359496634,0.3165866219103052,-2.6385869265864623,2010,2.0,1
4576,8337.037109375,222288.890625,0.0,0.0,0.0,11.403245739105735,9.164982654940856,1129.629638671875,12.05538473941745,12.706907117297325,121970.3671875,13.027175390134191,11.786628923059025,11.341225919342302,0.0,365,0.0,2012,2822.0,28.0,2.0,2,1,0.003905631594997974,0.020164247673091728,0.8189224240694759,1991,21.0,1
4588,0.0,1303.7037353515625,0.0,0.0,0.0,0.0,8.188966863648876,0.0,5.503070619176342,8.734256105570482,9422.22265625,2.3869719721769456,9.315790903113744,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.27447217230577386,0.17490998081696008,-0.2516908277787625,1995,17.0,0
4657,1855.5555419921875,13548.1484375,0.0,0.0,0.0,7.2863692861573846,7.791323855014673,0.0,2.129113136772844,10.409777318899264,9881.4814453125,2.4656783479104236,9.315790903113744,7.2863692861573846,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,3.148378964540489,0.046023475467016725,0.22111938709482076,1995,7.0,0
4675,7981.4814453125,742877.75,0.0,3681.4814453125,3681.4814453125,12.998572887763896,12.798962240531806,0.0,12.06047445534465,11.783214733854315,148985.1875,13.369768814413057,9.315790903113744,12.998572887763896,0.0,365,0.0,2012,3250.0,32.0,3.0,1,1,2.4308619334215784,0.448367245551004,0.11317424240999364,2002,10.0,0
4685,0.0,40659.2578125,0.0,0.0,0.0,6.030240015327374,8.174462908145356,0.0,0.0,10.749695170387362,20092.591796875,2.499867480662592,7.524481248257534,6.030240015327374,0.0,365,0.0,2012,3312.0,33.0,2.0,2,1,0.7492390086298363,0.04449950815552031,0.38297871604628975,2008,4.0,1
4771,340851.84375,3494303.75,3.6385603402098208,60259.2578125,60222.22265625,14.238347973250612,13.757011098265327,46818.51953125,13.798429440249079,14.92342420457194,1297400.0,15.536829232970996,13.515407328013008,14.205574423456316,0.0,365,0.0,2012,2932.0,29.0,1.0,3,1,0.8383928598495284,0.0,0.4074111906059059,1991,21.0,0
4780,0.0,3018.5185546875,0.0,0.0,0.0,0.0,6.997223565715608,0.0,7.827403356938679,8.645143290488196,3062.962890625,2.3203859486963854,7.524481248257534,0.0,0.0,365,0.0,2012,5630.0,56.0,3.0,2,1,0.06143667167967207,0.10656990925678671,-1.6264412018816565,2010,2.0,1
4844,7692.5927734375,326140.75,0.0,0.0,0.0,11.037649900965027,11.976316261932014,0.0,0.0,12.242712958996611,25507.408203125,12.901534488940003,8.246909471972366,11.037649900965027,0.0,365,0.0,2012,2651.0,26.0,2.0,3,1,0.0468270815709594,0.12668822093856175,1.8320907849484753,1993,19.0,1
4865,14581.4814453125,311007.40625,0.0,0.0,0.0,10.754609064424,11.230575816507569,0.0,10.596659732783579,12.875982224769773,36137.03515625,13.211555676536754,10.519700640815572,10.754609064424,0.0,365,0.0,2012,2825.0,28.0,2.0,1,1,0.5191112204870726,0.12337222801704627,0.5096218541578019,1996,16.0,0
4997,2059.25927734375,15492.5927734375,0.0,0.0,0.0,9.624231599174147,9.21671629159489,851.8518676757811,4.577760912064318,9.515990612098424,8714.814453125,2.440035551896262,7.524481248257534,9.566270233722603,0.0,365,0.0,2012,2562.0,25.0,3.0,2,1,6.120567396332889,0.2675952916401881,0.05407823810425927,2010,2.0,0
5018,31055.5546875,51011.109375,0.0,0.0,0.0,13.649085406163184,9.798388287471615,859.25927734375,9.18569471384984,12.257843704676214,108422.21875,12.80102765358153,11.4751955275584,13.648070052059127,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.17239077922159576,0.049499997586798544,0.4190216910467956,1992,20.0,1
5058,0.0,666.6666870117188,0.0,4074.073974609375,4074.073974609375,0.0,8.309002111971441,0.0,0.0,2.76094713159029,0.0,0.0,5.917199843171274,0.0,0.0,132,0.6931471805599453,2012,5610.0,56.0,3.0,3,0,0.013157894781421757,0.0,5.428571659788808,2004,7.0,1
5092,13200.0,7207.4072265625,0.0,0.0,0.0,11.814901337890058,7.436791831404113,0.0,8.053710442441961,10.986313520552525,22329.62890625,2.5174130531370618,8.397132600720392,11.814901337890058,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.2799057244843269,0.017143808224614032,0.2870918672813747,1991,21.0,1
5118,888.888916015625,3281.4814453125,0.0,0.0,0.0,6.201710460995586,7.153660082058307,0.0,0.0,7.156552109347675,577.7777709960938,2.2318598181036866,7.524481248257534,6.201710460995586,0.0,97,0.6931471805599453,2012,3316.0,33.0,2.0,3,1,2.790476203181468,0.27963801668875965,0.25957971796236073,2012,0.0,0
